date,day_sin,day_cos,weekday_sin,weekday_cos,month_sin,month_cos,weekend,holiday,actual_holiday,cash_balance,net_inflow
2022-10-14,0.29936312297335804,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,58219813.14930411,621997.147864393
2022-10-15,0.10116832198743272,-0.994869323391895,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,56717786.07342176,-1502027.075882343
2022-10-16,-0.10116832198743204,-0.9948693233918952,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,54856041.64395221,-1861744.429469548
2022-10-17,-0.2993631229733582,-0.9541392564000488,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,55350715.55420307,494673.9102508561
2022-10-18,-0.4853019625310808,-0.8743466161445822,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,51524289.67845819,-3826425.875744878
2022-10-19,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,52055281.1211098,530991.4426516031
2022-10-20,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,52141501.67001727,86220.54890746876
2022-10-21,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,52734073.886958815,592572.2169415555
2022-10-22,-0.9680771188662041,-0.2506525322587213,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,53260569.63313017,526495.7461713548
2022-10-23,-0.9987165071710528,-0.05064916883871355,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,53756408.4818779,495838.8487477303
2022-10-24,-0.9884683243281114,0.15142777750457667,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,54261265.30933539,504856.8274574849
2022-10-25,-0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,54813026.60391274,551761.2945773536
2022-10-26,-0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,55402022.78767887,588996.1837661292
2022-10-27,-0.72479278722912,0.6889669190756865,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,56025720.29241473,623697.5047358637
2022-10-28,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,56697077.18095098,671356.8885362514
2022-10-29,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,57286156.657490805,589079.476539822
2022-10-30,-0.20129852008866114,0.9795299412524943,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,57869157.63867563,583000.981184823
2022-10-31,-2.4492935982947064e-16,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,56875481.3871347,-993676.251540936
2022-11-01,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,1,57250963.26429142,375481.8771567272
2022-11-02,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,57768552.79196743,517589.52767601085
2022-11-03,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,58319795.51940418,551242.7274367476
2022-11-04,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,58918227.99397154,598432.4745673568
2022-11-05,0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,58963528.92861827,45300.93464672993
2022-11-06,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,59452860.17404498,489331.2454267103
2022-11-07,0.9884683243281114,0.1514277775045767,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,59927098.99904075,474238.82499577285
2022-11-08,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,60413395.17270442,486296.1736636685
2022-11-09,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,52313181.721457146,-8100213.451247271
2022-11-10,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,52852758.51072292,539576.7892657751
2022-11-11,0.7907757369376989,-0.6121059825476626,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,53458094.32426287,605335.8135399483
2022-11-12,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,53980274.73237451,522180.4081116386
2022-11-13,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,54479840.79919136,499566.066816846
2022-11-14,0.29936312297335804,-0.9541392564000488,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,54983093.14898987,503252.349798513
2022-11-15,0.10116832198743272,-0.994869323391895,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,53412033.88795749,-1571059.2610323816
2022-11-16,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,53933692.58388564,521658.6959281464
2022-11-17,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,54478187.50317365,544494.9192880105
2022-11-18,-0.4853019625310808,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,55080890.4741162,602702.970942554
2022-11-19,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,55616668.21022488,535777.736108679
2022-11-20,-0.7907757369376986,-0.6121059825476627,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,56122325.90947636,505657.699251472
2022-11-21,-0.8978045395707417,-0.44039415155763423,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,56617235.007593445,494909.0981170977
2022-11-22,-0.9680771188662041,-0.2506525322587213,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,57104206.50728657,486971.4996931207
2022-11-23,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,57620969.438969366,516762.9316827898
2022-11-24,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,58160920.36487279,539950.9259034281
2022-11-25,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,58843522.26517535,682601.900302561
2022-11-26,-0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,58513978.44702782,-329543.8181475319
2022-11-27,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,59111596.503555365,597618.0565275481
2022-11-28,-0.5712682150947924,0.8207634412072763,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,59669595.60670383,557999.1031484683
2022-11-29,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,60222546.36986921,552950.7631653778
2022-11-30,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,59096318.43021101,-1126227.9396582013
2022-12-01,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,59753052.30408845,656733.8738774463
2022-12-02,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,60482196.40454616,729144.1004577101
2022-12-03,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,61118784.66510333,636588.2605571585
2022-12-04,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,61715640.34801637,596855.6829130412
2022-12-05,0.8486442574947509,0.5289640103269624,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,61826621.04529136,110980.69727499214
2022-12-06,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,62410165.68746778,583544.642176422
2022-12-07,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,62496630.254674494,86464.56720671606
2022-12-08,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,1,63039934.45442316,543304.1997486602
2022-12-09,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,63774612.5560155,734678.1015923407
2022-12-10,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,64417934.99830206,643322.4422865575
2022-12-11,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,65033621.68392284,615686.6856207735
2022-12-12,0.6513724827222223,-0.758758122692791,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,65638597.94452773,604976.260604898
2022-12-13,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,60121684.55955153,-5516913.384976203
2022-12-14,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,60732306.26362827,610621.704076739
2022-12-15,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,59433797.682035774,-1298508.581592492
2022-12-16,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,60151381.05146394,717583.3694281608
2022-12-17,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,60778624.35265189,627243.3011879545
2022-12-18,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,0,61389695.03615473,611070.6835028387
2022-12-19,-0.651372482722222,-0.7587581226927911,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,0,61992414.67916697,602719.643012238
2022-12-20,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,62570850.15299778,578435.4738308112
2022-12-21,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,63195719.14723383,624868.9942360506
2022-12-22,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,63868214.4625491,672495.3153152639
2022-12-23,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,64588721.01380186,720506.5512527665
2022-12-24,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,61076201.24370255,-3512519.7700993167
2022-12-25,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,1,1,54744771.08662817,-6331430.157074373
2022-12-26,-0.8486442574947509,0.5289640103269624,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,1,55270449.175183326,525678.0885551549
2022-12-27,-0.72479278722912,0.6889669190756865,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,55937227.90973681,666778.7345534812
2022-12-28,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,51242703.68301638,-4694524.226720424
2022-12-29,-0.3943558551133187,0.9189578116202306,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,52008411.36982269,765707.6868063033
2022-12-30,-0.20129852008866114,0.9795299412524943,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,52838191.94120522,829780.5713825288
2022-12-31,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,1,0,52046011.9686706,-792179.972534612
2023-01-01,0.20129852008866006,0.9795299412524945,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,1,52534464.049001545,488452.0803309384
2023-01-02,0.39435585511331855,0.9189578116202306,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,53019685.04929564,485221.0002941
2023-01-03,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,53492250.15671601,472565.10742036655
2023-01-04,0.72479278722912,0.6889669190756866,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,50127776.2521032,-3364473.904612814
2023-01-05,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,50365762.20851345,237985.9564102564
2023-01-06,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,1,1,50858972.87442674,493210.6659132807
2023-01-07,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,51386952.09087549,527979.2164487533
2023-01-08,0.9987165071710528,-0.05064916883871264,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,51880904.90949599,493952.8186204999
2023-01-09,0.9680771188662043,-0.2506525322587204,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,52375393.65869682,494488.749200833
2023-01-10,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,52503952.91714145,128559.25844463332
2023-01-11,0.7907757369376989,-0.6121059825476626,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,53015312.65811401,511359.7409725533
2023-01-12,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,53556314.20603682,541001.5479228114
2023-01-13,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,54151579.4933528,595265.2873159862
2023-01-14,0.29936312297335804,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,54664826.4788531,513246.9855002988
2023-01-15,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,53351748.94322099,-1313077.5356321137
2023-01-16,-0.10116832198743204,-0.9948693233918952,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,53837714.362061545,485965.4188405589
2023-01-17,-0.2993631229733582,-0.9541392564000488,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,54316246.41685215,478532.05479059735
2023-01-18,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,54823477.60809566,507231.1912435184
2023-01-19,-0.651372482722222,-0.7587581226927911,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,55360062.17458864,536584.5664929682
2023-01-20,-0.7907757369376986,-0.6121059825476627,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,55844119.050742485,484056.8761538568
2023-01-21,-0.8978045395707417,-0.44039415155763423,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,56358529.51821643,514410.46747394354
2023-01-22,-0.9680771188662041,-0.2506525322587213,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,56867092.83740784,508563.3191914093
2023-01-23,-0.9987165071710528,-0.05064916883871355,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,57348691.65292768,481598.8155198329
2023-01-24,-0.9884683243281114,0.15142777750457667,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,57825497.73670743,476806.08377975255
2023-01-25,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,58423682.18516231,598184.448454888
2023-01-26,-0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,59030165.615522206,606483.4303598921
2023-01-27,-0.72479278722912,0.6889669190756865,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,59694581.34613296,664415.7306107575
2023-01-28,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,1,0,60276503.53383495,581922.1877019852
2023-01-29,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,1,0,58673321.75421028,-1603181.779624669
2023-01-30,-0.20129852008866114,0.9795299412524943,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,59228456.07796048,555134.3237501943
2023-01-31,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,58072098.26776653,-1156357.8101939484
2023-02-01,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,58583088.04748932,510989.7797227838
2023-02-02,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,59127548.97785577,544460.9303664563
2023-02-03,0.5712682150947923,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,59740607.03480227,613058.0569465077
2023-02-04,0.72479278722912,0.6889669190756866,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,60279209.99035977,538602.9555574933
2023-02-05,0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,60316721.3934224,37511.40306262296
2023-02-06,0.9377521321470804,0.3473052528448203,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,60814875.88762489,498154.49420248857
2023-02-07,0.9884683243281114,0.1514277775045767,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,61298589.218686,483713.3310611116
2023-02-08,0.9987165071710528,-0.05064916883871264,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,61816279.51475738,517690.296071382
2023-02-09,0.9680771188662043,-0.2506525322587204,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,56961965.64310157,-4854313.871655804
2023-02-10,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,57549884.6999024,587919.056800829
2023-02-11,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,57164774.9116247,-385109.7882777011
2023-02-12,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,55671772.51632432,-1493002.3953003865
2023-02-13,0.48530196253108104,-0.8743466161445821,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,56155219.54897308,483447.0326487706
2023-02-14,0.29936312297335804,-0.9541392564000488,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,56626590.84907879,471371.3001057019
2023-02-15,0.10116832198743272,-0.994869323391895,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,55496122.22585546,-1130468.6232233215
2023-02-16,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,56043391.55224742,547269.3263919565
2023-02-17,-0.2993631229733582,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,54205815.75819287,-1837575.7940545504
2023-02-18,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,54736840.762288,531025.0040951262
2023-02-19,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,55226115.98261808,489275.22033007897
2023-02-20,-0.7907757369376986,-0.6121059825476627,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,55711616.790579766,485500.80796169
2023-02-21,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,56182495.59781907,470878.8072393014
2023-02-22,-0.9680771188662041,-0.2506525322587213,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,56683762.65357815,501267.0557590789
2023-02-23,-0.9987165071710528,-0.05064916883871355,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,57224546.03027298,540783.3766948362
2023-02-24,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,57818124.41978345,593578.3895104666
2023-02-25,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,1,0,58428420.66414032,610296.2443568622
2023-02-26,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,1,0,59005641.05909623,577220.394955913
2023-02-27,-0.72479278722912,0.6889669190756865,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,59556948.808674455,551307.7495782283
2023-02-28,-0.5712682150947924,0.8207634412072763,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,58400619.39066836,-1156329.4180061023
2023-03-01,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,58922344.907991216,521725.5173228568
2023-03-02,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,59465999.89240869,543654.9844174677
2023-03-03,0.5712682150947923,0.8207634412072763,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,60055861.58178876,589861.6893800817
2023-03-04,0.72479278722912,0.6889669190756866,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,60564973.9285166,509112.3467278331
2023-03-05,0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,60578236.56370926,13262.635192661928
2023-03-06,0.9377521321470804,0.3473052528448203,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,61070150.22698433,491913.6632750743
2023-03-07,0.9884683243281114,0.1514277775045767,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,61558931.55189812,488781.3249137882
2023-03-08,0.9987165071710528,-0.05064916883871264,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,62084471.397715874,525539.8458177578
2023-03-09,0.9680771188662043,-0.2506525322587204,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,62622065.38438648,537593.9866705999
2023-03-10,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,63206728.96833853,584663.5839520557
2023-03-11,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,63726796.02598335,520067.0576448172
2023-03-12,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,64210952.2335189,484156.2075355516
2023-03-13,0.48530196253108104,-0.8743466161445821,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,64701342.81178415,490390.5782652446
2023-03-14,0.29936312297335804,-0.9541392564000488,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,64718254.71147549,16911.89969134561
2023-03-15,0.10116832198743272,-0.994869323391895,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,63684870.51586033,-1033384.1956151624
2023-03-16,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,64219021.53006116,534151.0142008291
2023-03-17,-0.2993631229733582,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,64827201.81895676,608180.2888955914
2023-03-18,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,65349713.28838852,522511.46943176974
2023-03-19,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,65845631.01628274,495917.7278942099
2023-03-20,-0.7907757369376986,-0.6121059825476627,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,66317580.995495126,471949.9792123897
2023-03-21,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,66798518.19561902,480937.2001238905
2023-03-22,-0.9680771188662041,-0.2506525322587213,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,65328003.27560047,-1470514.9200185435
2023-03-23,-0.9987165071710528,-0.05064916883871355,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,65887881.26742975,559877.9918292802
2023-03-24,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,66485481.23118615,597599.9637564032
2023-03-25,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,67083942.24350959,598461.0123234371
2023-03-26,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,1,0,67666767.35010666,582825.1065970602
2023-03-27,-0.72479278722912,0.6889669190756865,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,68221844.73100786,555077.3809012151
2023-03-28,-0.5712682150947924,0.8207634412072763,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,68774892.77956043,553048.0485525628
2023-03-29,-0.3943558551133187,0.9189578116202306,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,66469590.782494746,-2305301.997065679
2023-03-30,-0.20129852008866114,0.9795299412524943,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,67106145.19110925,636554.4086144973
